"","drift","id","species","numClicks","medPeakFrq"
"81","CalCurCEAS_026","7939.241122224202.wav","",240,13.2
"199","CalCurCEAS_026","7939.241123103602.wav","",296,10.6
"262","CalCurCEAS_026","7939.241123165402.wav","",204,8.4
"442","CalCurCEAS_026","7939.241124105402.wav","",326,12.4
"443","CalCurCEAS_026","7939.241124110002.wav","",435,9.2
"444","CalCurCEAS_026","7939.241124110602.wav","",404,8.8
"445","CalCurCEAS_026","7939.241124111202.wav","",400,9.2
"446","CalCurCEAS_026","7939.241124111802.wav","",505,10
"447","CalCurCEAS_026","7939.241124112402.wav","",781,10
"448","CalCurCEAS_026","7939.241124113002.wav","",541,12.4
"449","CalCurCEAS_026","7939.241124113602.wav","",1063,8.8
"450","CalCurCEAS_026","7939.241124114202.wav","",1286,6
"451","CalCurCEAS_026","7939.241124114802.wav","",525,12.4
"463","CalCurCEAS_026","7939.241124130002.wav","",415,11.2
"464","CalCurCEAS_026","7939.241124130602.wav","",468,10.6
"466","CalCurCEAS_026","7939.241124131802.wav","",1148,6.4
"467","CalCurCEAS_026","7939.241124132402.wav","",1028,11.6
"647","CalCurCEAS_026","7939.241125073003.wav","",518,8.8
"819","CalCurCEAS_026","7939.241126004203.wav","",462,6
"820","CalCurCEAS_026","7939.241126004803.wav","",692,6
"828","CalCurCEAS_026","7939.241126013603.wav","",277,6
"958","CalCurCEAS_026","7939.241126143603.wav","",222,10
"1031","CalCurCEAS_026","7939.241126215403.wav","",363,10
"1121","CalCurCEAS_026","7939.241127070603.wav","",270,9.2
"1145","CalCurCEAS_026","7939.241127093003.wav","",382,8.4
"1199","CalCurCEAS_026","7939.241127150003.wav","",213,7.2
"1200","CalCurCEAS_026","7939.241127150603.wav","",218,7.6
"1201","CalCurCEAS_026","7939.241127151203.wav","",252,7.2
"1202","CalCurCEAS_026","7939.241127151803.wav","",233,6
"1203","CalCurCEAS_026","7939.241127152403.wav","",227,6
"1204","CalCurCEAS_026","7939.241127153003.wav","",251,6
"1208","CalCurCEAS_026","7939.241127155403.wav","",202,7.2
"1211","CalCurCEAS_026","7939.241127161203.wav","",330,8.4
"1212","CalCurCEAS_026","7939.241127161803.wav","",503,6.8
"1213","CalCurCEAS_026","7939.241127162403.wav","",361,6
"1217","CalCurCEAS_026","7939.241127164803.wav","",338,6
"1218","CalCurCEAS_026","7939.241127165403.wav","",407,6
"1221","CalCurCEAS_026","7939.241127171203.wav","",216,6.8
"1226","CalCurCEAS_026","7939.241127174203.wav","",317,6
"1234","CalCurCEAS_026","7939.241127183003.wav","",285,6.8
"1235","CalCurCEAS_026","7939.241127183603.wav","",449,7.2
"1237","CalCurCEAS_026","7939.241127184803.wav","",224,6
"1238","CalCurCEAS_026","7939.241127185403.wav","",218,6
"1239","CalCurCEAS_026","7939.241127190003.wav","",476,6.8
"1240","CalCurCEAS_026","7939.241127190603.wav","",665,6.8
"1241","CalCurCEAS_026","7939.241127191203.wav","",678,6.4
"1242","CalCurCEAS_026","7939.241127191803.wav","",623,6
"1243","CalCurCEAS_026","7939.241127192403.wav","",527,6.8
"1244","CalCurCEAS_026","7939.241127193003.wav","",479,8
"1245","CalCurCEAS_026","7939.241127193603.wav","",546,8
"1246","CalCurCEAS_026","7939.241127194203.wav","",379,8.8
"1247","CalCurCEAS_026","7939.241127194803.wav","",462,10.4
"1248","CalCurCEAS_026","7939.241127195403.wav","",406,9.2
"1249","CalCurCEAS_026","7939.241127200003.wav","",435,8.4
"1250","CalCurCEAS_026","7939.241127200603.wav","",726,7.6
"1251","CalCurCEAS_026","7939.241127201203.wav","",554,6.4
"1252","CalCurCEAS_026","7939.241127201803.wav","",259,6.4
"1254","CalCurCEAS_026","7939.241127203003.wav","",225,6.4
"1255","CalCurCEAS_026","7939.241127203603.wav","",448,6.8
"1256","CalCurCEAS_026","7939.241127204203.wav","",394,7.6
"1258","CalCurCEAS_026","7939.241127205403.wav","",373,6
"1264","CalCurCEAS_026","7939.241127213003.wav","",315,6
"1268","CalCurCEAS_026","7939.241127215403.wav","",211,6.4
"1269","CalCurCEAS_026","7939.241127220003.wav","",326,7.2
"1270","CalCurCEAS_026","7939.241127220603.wav","",277,6.4
"1319","CalCurCEAS_026","7939.241128030003.wav","",368,6.8
"1357","CalCurCEAS_026","7939.241128064803.wav","",592,11.6
"1358","CalCurCEAS_026","7939.241128065403.wav","",271,11.2
"1460","CalCurCEAS_026","7939.241128170603.wav","",205,8.8
"1748","CalCurCEAS_026","7939.241129220946.wav","",233,6
"1749","CalCurCEAS_026","7939.241129221546.wav","",320,6
"1751","CalCurCEAS_026","7939.241129222746.wav","",723,6
"1753","CalCurCEAS_026","7939.241129223946.wav","",5077,6
"1755","CalCurCEAS_026","7939.241129225146.wav","",1448,6
"1757","CalCurCEAS_026","7939.241129230346.wav","",703,6
"1758","CalCurCEAS_026","7939.241129230946.wav","",683,6
"1776","CalCurCEAS_026","7939.241130005746.wav","",229,8.6
"1813","CalCurCEAS_026","7939.241130044546.wav","",218,9.2
