"","drift","id","species","numClicks","medPeakFrq"
"1","CalCurCEAS_021","8595.241027010601.wav","",1122,6
"6","CalCurCEAS_021","8595.241027013601.wav","",208,10
"33","CalCurCEAS_021","8595.241027041801.wav","",285,9.2
"35","CalCurCEAS_021","8595.241027043001.wav","",1170,6.8
"128","CalCurCEAS_021","8595.241027134801.wav","",218,6
"129","CalCurCEAS_021","8595.241027135401.wav","",223,6.4
"131","CalCurCEAS_021","8595.241027140601.wav","",259,6.4
"132","CalCurCEAS_021","8595.241027141201.wav","",239,6.8
"133","CalCurCEAS_021","8595.241027141801.wav","",299,7.2
"136","CalCurCEAS_021","8595.241027144201.wav","",231,6.8
"137","CalCurCEAS_021","8595.241027144801.wav","",496,7.6
"138","CalCurCEAS_021","8595.241027145401.wav","",435,7.6
"139","CalCurCEAS_021","8595.241027150001.wav","",375,7.2
"140","CalCurCEAS_021","8595.241027150601.wav","",347,7.6
"141","CalCurCEAS_021","8595.241027151201.wav","",256,7.6
"142","CalCurCEAS_021","8595.241027151801.wav","",333,7.4
"143","CalCurCEAS_021","8595.241027152401.wav","",303,7.6
"144","CalCurCEAS_021","8595.241027153001.wav","",288,7.6
"145","CalCurCEAS_021","8595.241027153601.wav","",308,7.6
"146","CalCurCEAS_021","8595.241027154201.wav","",373,8
"147","CalCurCEAS_021","8595.241027154801.wav","",365,8
"151","CalCurCEAS_021","8595.241027161201.wav","",640,8
"152","CalCurCEAS_021","8595.241027161801.wav","",826,8.4
"153","CalCurCEAS_021","8595.241027162401.wav","",602,7.6
"154","CalCurCEAS_021","8595.241027163001.wav","",635,8
"155","CalCurCEAS_021","8595.241027163601.wav","",519,8
"156","CalCurCEAS_021","8595.241027164201.wav","",399,10
"157","CalCurCEAS_021","8595.241027164801.wav","",646,7.2
"158","CalCurCEAS_021","8595.241027165401.wav","",699,6.8
"160","CalCurCEAS_021","8595.241027170601.wav","",533,8.8
"163","CalCurCEAS_021","8595.241027173001.wav","",734,8.2
"164","CalCurCEAS_021","8595.241027173601.wav","",528,7.2
"165","CalCurCEAS_021","8595.241027174201.wav","",387,6.8
"167","CalCurCEAS_021","8595.241027175401.wav","",379,6.4
"168","CalCurCEAS_021","8595.241027180001.wav","",328,7.2
"169","CalCurCEAS_021","8595.241027180601.wav","",353,6
"177","CalCurCEAS_021","8595.241027185401.wav","",283,6.4
"292","CalCurCEAS_021","8595.241028062401.wav","",1373,6
"296","CalCurCEAS_021","8595.241028064801.wav","",490,6
"313","CalCurCEAS_021","8595.241028083001.wav","",432,6
"322","CalCurCEAS_021","8595.241028092401.wav","",724,6
"323","CalCurCEAS_021","8595.241028093001.wav","",275,6
"324","CalCurCEAS_021","8595.241028093601.wav","",534,6
"369","CalCurCEAS_021","8595.241028140601.wav","",1873,6
"1906","CalCurCEAS_021","8595.241104111803.wav","",308,6
"1909","CalCurCEAS_021","8595.241104113603.wav","",318,6
"1910","CalCurCEAS_021","8595.241104114203.wav","",549,6
"1911","CalCurCEAS_021","8595.241104114803.wav","",318,6
"2034","CalCurCEAS_021","8595.241105004803.wav","",211,10
"2125","CalCurCEAS_021","8595.241105100603.wav","",206,6
"2272","CalCurCEAS_021","8595.241106034803.wav","",255,6
"2276","CalCurCEAS_021","8595.241106041203.wav","",260,6
"2440","CalCurCEAS_021","8595.241106212403.wav","",430,6.8
"2441","CalCurCEAS_021","8595.241106213003.wav","",320,6.6
"2445","CalCurCEAS_021","8595.241106215403.wav","",248,7.6
"2446","CalCurCEAS_021","8595.241106220003.wav","",354,6.8
"2447","CalCurCEAS_021","8595.241106220603.wav","",666,6.4
"2448","CalCurCEAS_021","8595.241106221203.wav","",429,6
"2449","CalCurCEAS_021","8595.241106221803.wav","",406,6.4
"2450","CalCurCEAS_021","8595.241106222403.wav","",459,6.4
"2451","CalCurCEAS_021","8595.241106223003.wav","",555,7.6
"2452","CalCurCEAS_021","8595.241106223603.wav","",690,7.2
"2453","CalCurCEAS_021","8595.241106224203.wav","",588,6.8
"2454","CalCurCEAS_021","8595.241106224803.wav","",242,6.8
"2458","CalCurCEAS_021","8595.241106231203.wav","",326,8.4
"2459","CalCurCEAS_021","8595.241106231803.wav","",643,8.8
"2460","CalCurCEAS_021","8595.241106232403.wav","",672,7.6
"2461","CalCurCEAS_021","8595.241106233003.wav","",642,6.8
"2462","CalCurCEAS_021","8595.241106233603.wav","",480,6.8
"2463","CalCurCEAS_021","8595.241106234203.wav","",601,7.2
"2464","CalCurCEAS_021","8595.241106234803.wav","",634,7.2
"2472","CalCurCEAS_021","8595.241107003603.wav","",233,6.4
"2567","CalCurCEAS_021","8595.241107100223.wav","",238,13.6
"2613","CalCurCEAS_021","8595.241107143823.wav","",2668,7.6
"2614","CalCurCEAS_021","8595.241107144423.wav","",2298,6
