"","drift","id","species","numClicks","medPeakFrq"
"313","CalCurCEAS_011","7518.240917034202.wav","",339,6.8
"314","CalCurCEAS_011","7518.240917034802.wav","",323,7.6
"315","CalCurCEAS_011","7518.240917035402.wav","",749,7.2
"316","CalCurCEAS_011","7518.240917040002.wav","",752,7.6
"317","CalCurCEAS_011","7518.240917040602.wav","",1130,6.8
"318","CalCurCEAS_011","7518.240917041202.wav","",955,6.8
"319","CalCurCEAS_011","7518.240917041802.wav","",1135,6.8
"320","CalCurCEAS_011","7518.240917042402.wav","",920,6.8
"321","CalCurCEAS_011","7518.240917043002.wav","",1314,7.2
"322","CalCurCEAS_011","7518.240917043602.wav","",1829,7.2
"323","CalCurCEAS_011","7518.240917044202.wav","",2150,7.2
"324","CalCurCEAS_011","7518.240917044802.wav","",2321,7.2
"325","CalCurCEAS_011","7518.240917045402.wav","",2366,6.8
"326","CalCurCEAS_011","7518.240917050002.wav","",2817,6.8
"327","CalCurCEAS_011","7518.240917050602.wav","",3541,6.8
"328","CalCurCEAS_011","7518.240917051202.wav","",4069,6.8
"329","CalCurCEAS_011","7518.240917051802.wav","",4184,7.2
"330","CalCurCEAS_011","7518.240917052402.wav","",2948,6.8
"331","CalCurCEAS_011","7518.240917053002.wav","",4569,7.2
"332","CalCurCEAS_011","7518.240917053602.wav","",4921,7.2
"333","CalCurCEAS_011","7518.240917054202.wav","",7000,7.2
"334","CalCurCEAS_011","7518.240917054802.wav","",7667,7.2
"335","CalCurCEAS_011","7518.240917055402.wav","",6466,7.6
"336","CalCurCEAS_011","7518.240917060002.wav","",5911,7.6
"337","CalCurCEAS_011","7518.240917060602.wav","",5339,7.2
"338","CalCurCEAS_011","7518.240917061202.wav","",5817,7.6
"339","CalCurCEAS_011","7518.240917061802.wav","",7723,8
"340","CalCurCEAS_011","7518.240917062402.wav","",9150,8
"341","CalCurCEAS_011","7518.240917063002.wav","",10844,8.4
"342","CalCurCEAS_011","7518.240917063602.wav","",10259,8.4
"343","CalCurCEAS_011","7518.240917064202.wav","",9643,8.8
"344","CalCurCEAS_011","7518.240917064802.wav","",9166,8.8
"345","CalCurCEAS_011","7518.240917065402.wav","",9149,9.2
"346","CalCurCEAS_011","7518.240917070002.wav","",8775,10
"347","CalCurCEAS_011","7518.240917070602.wav","",7259,10.8
"348","CalCurCEAS_011","7518.240917071202.wav","",8351,8
"349","CalCurCEAS_011","7518.240917071802.wav","",9346,7.6
"350","CalCurCEAS_011","7518.240917072402.wav","",10453,6.8
"351","CalCurCEAS_011","7518.240917073002.wav","",11128,6.4
"352","CalCurCEAS_011","7518.240917073602.wav","",12081,6.4
"353","CalCurCEAS_011","7518.240917074202.wav","",11513,6
"354","CalCurCEAS_011","7518.240917074802.wav","",9599,6
"365","CalCurCEAS_011","7518.240917085402.wav","",2476,6.4
"483","CalCurCEAS_011","7518.240917204202.wav","",3275,8.4
"484","CalCurCEAS_011","7518.240917204802.wav","",8789,9.2
"485","CalCurCEAS_011","7518.240917205402.wav","",1081,6
"630","CalCurCEAS_011","7518.240918121802.wav","",209,6.4
"646","CalCurCEAS_011","7518.240918135402.wav","",201,6.4
"766","CalCurCEAS_011","7518.240919015403.wav","",214,7.6
"767","CalCurCEAS_011","7518.240919020003.wav","",338,7.6
"768","CalCurCEAS_011","7518.240919020603.wav","",400,7.6
"769","CalCurCEAS_011","7518.240919021203.wav","",536,7.2
"770","CalCurCEAS_011","7518.240919021803.wav","",577,7.6
"771","CalCurCEAS_011","7518.240919022403.wav","",363,7.6
"772","CalCurCEAS_011","7518.240919023003.wav","",384,6.8
"773","CalCurCEAS_011","7518.240919023603.wav","",1045,7.2
"774","CalCurCEAS_011","7518.240919024203.wav","",1102,7.6
"775","CalCurCEAS_011","7518.240919024803.wav","",1364,7.6
"776","CalCurCEAS_011","7518.240919025403.wav","",1780,7.6
"777","CalCurCEAS_011","7518.240919030003.wav","",1164,7.6
"778","CalCurCEAS_011","7518.240919030603.wav","",1676,7.2
"779","CalCurCEAS_011","7518.240919031203.wav","",1489,7.6
"780","CalCurCEAS_011","7518.240919031803.wav","",2017,7.2
"781","CalCurCEAS_011","7518.240919032403.wav","",2360,7.2
"782","CalCurCEAS_011","7518.240919033003.wav","",2560,7.6
"783","CalCurCEAS_011","7518.240919033603.wav","",2706,7.6
"784","CalCurCEAS_011","7518.240919034203.wav","",2265,7.6
"785","CalCurCEAS_011","7518.240919034803.wav","",2250,7.6
"786","CalCurCEAS_011","7518.240919035403.wav","",1790,7.2
"787","CalCurCEAS_011","7518.240919040003.wav","",708,8
"788","CalCurCEAS_011","7518.240919040603.wav","",2115,7.2
"789","CalCurCEAS_011","7518.240919041203.wav","",2949,7.2
"790","CalCurCEAS_011","7518.240919041803.wav","",3525,7.6
"791","CalCurCEAS_011","7518.240919042403.wav","",3089,7.2
"792","CalCurCEAS_011","7518.240919043003.wav","",3906,6.8
"793","CalCurCEAS_011","7518.240919043603.wav","",3859,6.8
"794","CalCurCEAS_011","7518.240919044203.wav","",3693,6.4
"795","CalCurCEAS_011","7518.240919044803.wav","",3778,6
"796","CalCurCEAS_011","7518.240919045403.wav","",4199,6.8
"797","CalCurCEAS_011","7518.240919050003.wav","",3897,6.4
"798","CalCurCEAS_011","7518.240919050603.wav","",4526,6.8
"799","CalCurCEAS_011","7518.240919051203.wav","",4129,6.8
"800","CalCurCEAS_011","7518.240919051803.wav","",3790,6.8
"801","CalCurCEAS_011","7518.240919052403.wav","",4140,6.8
"802","CalCurCEAS_011","7518.240919053003.wav","",5244,6.4
