"","drift","id","species","numClicks","medPeakFrq"
"270","CalCurCEAS_019","8595.241010075400.wav","",201,7.2
"272","CalCurCEAS_019","8595.241010080600.wav","",269,8.4
"275","CalCurCEAS_019","8595.241010082400.wav","",374,8
"277","CalCurCEAS_019","8595.241010083600.wav","",485,8
"278","CalCurCEAS_019","8595.241010084200.wav","",410,8.8
"279","CalCurCEAS_019","8595.241010084800.wav","",439,8
"382","CalCurCEAS_019","8595.241010190600.wav","",329,8.4
"383","CalCurCEAS_019","8595.241010191200.wav","",516,8
"384","CalCurCEAS_019","8595.241010191800.wav","",878,8
"385","CalCurCEAS_019","8595.241010192400.wav","",797,8.8
"386","CalCurCEAS_019","8595.241010193000.wav","",400,8.4
"387","CalCurCEAS_019","8595.241010193600.wav","",528,7.6
"388","CalCurCEAS_019","8595.241010194200.wav","",822,8
"389","CalCurCEAS_019","8595.241010194800.wav","",1473,8
"390","CalCurCEAS_019","8595.241010195400.wav","",1867,7.6
"391","CalCurCEAS_019","8595.241010200000.wav","",1234,7.2
"392","CalCurCEAS_019","8595.241010200600.wav","",913,6.4
"393","CalCurCEAS_019","8595.241010201200.wav","",1059,7.2
"394","CalCurCEAS_019","8595.241010201800.wav","",2380,7.2
"395","CalCurCEAS_019","8595.241010202400.wav","",3814,7.2
"396","CalCurCEAS_019","8595.241010203000.wav","",4038,7.2
"397","CalCurCEAS_019","8595.241010203600.wav","",3358,7.2
"435","CalCurCEAS_019","8595.241011002400.wav","",237,6
"445","CalCurCEAS_019","8595.241011012400.wav","",427,6
"446","CalCurCEAS_019","8595.241011013000.wav","",555,6
"448","CalCurCEAS_019","8595.241011014200.wav","",966,6
"454","CalCurCEAS_019","8595.241011021800.wav","",733,6
"455","CalCurCEAS_019","8595.241011022400.wav","",540,6
"475","CalCurCEAS_019","8595.241011042400.wav","",3398,6.8
"476","CalCurCEAS_019","8595.241011043000.wav","",3467,6.4
"477","CalCurCEAS_019","8595.241011043600.wav","",2810,6
"479","CalCurCEAS_019","8595.241011044800.wav","",3267,6
"484","CalCurCEAS_019","8595.241011051800.wav","",3180,6
"488","CalCurCEAS_019","8595.241011054200.wav","",2755,6
"493","CalCurCEAS_019","8595.241011061200.wav","",2114,6.4
"494","CalCurCEAS_019","8595.241011061800.wav","",1625,6
"546","CalCurCEAS_019","8595.241011113000.wav","",1354,6
"551","CalCurCEAS_019","8595.241011120000.wav","",3105,6
"552","CalCurCEAS_019","8595.241011120600.wav","",3188,6
"554","CalCurCEAS_019","8595.241011121800.wav","",2884,6
"555","CalCurCEAS_019","8595.241011122400.wav","",2999,6
"556","CalCurCEAS_019","8595.241011123000.wav","",3439,6
"557","CalCurCEAS_019","8595.241011123600.wav","",3692,6
"558","CalCurCEAS_019","8595.241011124200.wav","",3491,6
"559","CalCurCEAS_019","8595.241011124800.wav","",4030,6
"560","CalCurCEAS_019","8595.241011125400.wav","",3648,6
"561","CalCurCEAS_019","8595.241011130000.wav","",3762,6
"562","CalCurCEAS_019","8595.241011130600.wav","",3596,6
"563","CalCurCEAS_019","8595.241011131200.wav","",4045,6.4
"564","CalCurCEAS_019","8595.241011131800.wav","",3912,6
"565","CalCurCEAS_019","8595.241011132400.wav","",3976,6.4
"566","CalCurCEAS_019","8595.241011133000.wav","",4293,6.4
"567","CalCurCEAS_019","8595.241011133600.wav","",4028,6.6
"568","CalCurCEAS_019","8595.241011134200.wav","",3446,6.4
"569","CalCurCEAS_019","8595.241011134800.wav","",3340,6
"570","CalCurCEAS_019","8595.241011135400.wav","",3612,6
"571","CalCurCEAS_019","8595.241011140000.wav","",3785,6.4
"572","CalCurCEAS_019","8595.241011140600.wav","",3497,6.8
"573","CalCurCEAS_019","8595.241011141200.wav","",3829,6.4
"574","CalCurCEAS_019","8595.241011141800.wav","",4092,6.8
"575","CalCurCEAS_019","8595.241011142400.wav","",4210,6.8
"576","CalCurCEAS_019","8595.241011143000.wav","",4343,6.8
"577","CalCurCEAS_019","8595.241011143600.wav","",5841,7.2
"578","CalCurCEAS_019","8595.241011144200.wav","",7148,7.2
"579","CalCurCEAS_019","8595.241011144800.wav","",8094,7.2
"580","CalCurCEAS_019","8595.241011145400.wav","",8682,7.6
"581","CalCurCEAS_019","8595.241011150000.wav","",8239,7.6
"582","CalCurCEAS_019","8595.241011150600.wav","",7565,7.2
"583","CalCurCEAS_019","8595.241011151200.wav","",9530,6.8
"584","CalCurCEAS_019","8595.241011151800.wav","",10234,7.2
"585","CalCurCEAS_019","8595.241011152400.wav","",10764,6.8
