"","drift","id","species","numClicks","medPeakFrq"
"346","CalCurCEAS_004","7518.240822143422.wav","",1152,7.6
"348","CalCurCEAS_004","7518.240822144622.wav","",244,6
"349","CalCurCEAS_004","7518.240822145222.wav","",849,6.8
"350","CalCurCEAS_004","7518.240822145822.wav","",805,8
"351","CalCurCEAS_004","7518.240822150422.wav","",710,7.6
"352","CalCurCEAS_004","7518.240822151022.wav","",1059,6.4
"353","CalCurCEAS_004","7518.240822151622.wav","",836,6.8
"354","CalCurCEAS_004","7518.240822152222.wav","",737,6.4
"355","CalCurCEAS_004","7518.240822152822.wav","",805,6.8
"356","CalCurCEAS_004","7518.240822153422.wav","",682,7.2
"357","CalCurCEAS_004","7518.240822154022.wav","",335,6.4
"359","CalCurCEAS_004","7518.240822155222.wav","",629,6.8
"360","CalCurCEAS_004","7518.240822155822.wav","",572,7.6
"361","CalCurCEAS_004","7518.240822160422.wav","",775,6.8
"362","CalCurCEAS_004","7518.240822161022.wav","",868,6.8
"363","CalCurCEAS_004","7518.240822161622.wav","",656,6.4
"364","CalCurCEAS_004","7518.240822162222.wav","",729,6
"365","CalCurCEAS_004","7518.240822162822.wav","",791,6.4
"366","CalCurCEAS_004","7518.240822163422.wav","",846,6
"367","CalCurCEAS_004","7518.240822164022.wav","",386,6.8
"369","CalCurCEAS_004","7518.240822165222.wav","",308,6.4
"370","CalCurCEAS_004","7518.240822165822.wav","",595,7.2
"371","CalCurCEAS_004","7518.240822170422.wav","",488,6.4
"374","CalCurCEAS_004","7518.240822172222.wav","",385,6
"380","CalCurCEAS_004","7518.240822175822.wav","",797,6
"381","CalCurCEAS_004","7518.240822180422.wav","",489,6
"383","CalCurCEAS_004","7518.240822181622.wav","",301,6
"416","CalCurCEAS_004","7518.240822213422.wav","",220,6.4
"417","CalCurCEAS_004","7518.240822214022.wav","",201,11.6
"418","CalCurCEAS_004","7518.240822214622.wav","",233,10
"420","CalCurCEAS_004","7518.240822215822.wav","",229,8.8
"421","CalCurCEAS_004","7518.240822220422.wav","",378,7.2
"424","CalCurCEAS_004","7518.240822222222.wav","",466,6
"426","CalCurCEAS_004","7518.240822223422.wav","",221,6.4
"471","CalCurCEAS_004","7518.240823030422.wav","",2245,6
"473","CalCurCEAS_004","7518.240823031622.wav","",2027,6
"475","CalCurCEAS_004","7518.240823032822.wav","",1961,6
"479","CalCurCEAS_004","7518.240823035222.wav","",1517,6
"480","CalCurCEAS_004","7518.240823035822.wav","",1055,6.4
"481","CalCurCEAS_004","7518.240823040422.wav","",1294,6.4
"482","CalCurCEAS_004","7518.240823041022.wav","",1380,6
"483","CalCurCEAS_004","7518.240823041622.wav","",1032,6.4
"484","CalCurCEAS_004","7518.240823042222.wav","",1537,6
"485","CalCurCEAS_004","7518.240823042822.wav","",2002,6.4
"488","CalCurCEAS_004","7518.240823044622.wav","",1556,6
"489","CalCurCEAS_004","7518.240823045222.wav","",1177,6.4
"490","CalCurCEAS_004","7518.240823045822.wav","",796,7.6
"491","CalCurCEAS_004","7518.240823050422.wav","",908,6.4
"493","CalCurCEAS_004","7518.240823051622.wav","",710,6
"494","CalCurCEAS_004","7518.240823052222.wav","",613,7.2
"495","CalCurCEAS_004","7518.240823052822.wav","",365,8
"499","CalCurCEAS_004","7518.240823055222.wav","",1946,6.4
"530","CalCurCEAS_004","7518.240823085822.wav","",1030,6
"531","CalCurCEAS_004","7518.240823090422.wav","",827,6
"550","CalCurCEAS_004","7518.240823105822.wav","",257,10.4
"566","CalCurCEAS_004","7518.240823123422.wav","",295,6
"567","CalCurCEAS_004","7518.240823124022.wav","",219,6
"572","CalCurCEAS_004","7518.240823131022.wav","",1618,6
"573","CalCurCEAS_004","7518.240823131622.wav","",3088,6
"575","CalCurCEAS_004","7518.240823132822.wav","",3815,6
"576","CalCurCEAS_004","7518.240823133422.wav","",3561,6
"577","CalCurCEAS_004","7518.240823134022.wav","",3071,6
"578","CalCurCEAS_004","7518.240823134622.wav","",2305,6.4
"579","CalCurCEAS_004","7518.240823135222.wav","",1315,6.4
"580","CalCurCEAS_004","7518.240823135822.wav","",380,7.2
"581","CalCurCEAS_004","7518.240823140422.wav","",351,8
"582","CalCurCEAS_004","7518.240823141022.wav","",1467,7.2
"583","CalCurCEAS_004","7518.240823141622.wav","",4287,6.8
"584","CalCurCEAS_004","7518.240823142222.wav","",4226,6.8
"585","CalCurCEAS_004","7518.240823142822.wav","",3086,7.2
"586","CalCurCEAS_004","7518.240823143422.wav","",804,7.2
"587","CalCurCEAS_004","7518.240823144022.wav","",671,9.2
"588","CalCurCEAS_004","7518.240823144622.wav","",2863,8
"589","CalCurCEAS_004","7518.240823145222.wav","",4767,8.4
"590","CalCurCEAS_004","7518.240823145823.wav","",4926,8.4
"591","CalCurCEAS_004","7518.240823150423.wav","",5512,8
"592","CalCurCEAS_004","7518.240823151023.wav","",6104,8.4
"593","CalCurCEAS_004","7518.240823151623.wav","",6404,9.2
"594","CalCurCEAS_004","7518.240823152223.wav","",6009,9.6
"595","CalCurCEAS_004","7518.240823152823.wav","",5407,9.2
"596","CalCurCEAS_004","7518.240823153423.wav","",6281,9.6
"597","CalCurCEAS_004","7518.240823154023.wav","",6821,9.2
"598","CalCurCEAS_004","7518.240823154623.wav","",4373,8
"599","CalCurCEAS_004","7518.240823155223.wav","",4740,8
"600","CalCurCEAS_004","7518.240823155823.wav","",5839,8.4
"601","CalCurCEAS_004","7518.240823160423.wav","",3854,7.2
"602","CalCurCEAS_004","7518.240823161023.wav","",3875,6.8
"603","CalCurCEAS_004","7518.240823161623.wav","",3399,6
"604","CalCurCEAS_004","7518.240823162223.wav","",2867,6.4
"605","CalCurCEAS_004","7518.240823162823.wav","",3045,6.8
"606","CalCurCEAS_004","7518.240823163423.wav","",3231,6
"607","CalCurCEAS_004","7518.240823164023.wav","",3976,6.4
"608","CalCurCEAS_004","7518.240823164623.wav","",4049,6.4
"609","CalCurCEAS_004","7518.240823165223.wav","",4227,6
"610","CalCurCEAS_004","7518.240823165823.wav","",3465,6
"615","CalCurCEAS_004","7518.240823172823.wav","",3328,6
"619","CalCurCEAS_004","7518.240823175223.wav","",1705,6
"622","CalCurCEAS_004","7518.240823181023.wav","",1708,6
"626","CalCurCEAS_004","7518.240823183423.wav","",1779,6
"677","CalCurCEAS_004","7518.240823234023.wav","",222,7.2
"810","CalCurCEAS_004","7518.240824125823.wav","",343,6
"811","CalCurCEAS_004","7518.240824130423.wav","",463,6
"817","CalCurCEAS_004","7518.240824134023.wav","",272,11.4
"841","CalCurCEAS_004","7518.240824160423.wav","",252,12.4
"843","CalCurCEAS_004","7518.240824161623.wav","",388,15.6
"844","CalCurCEAS_004","7518.240824162223.wav","",314,14.4
"845","CalCurCEAS_004","7518.240824162823.wav","",375,12.2
"846","CalCurCEAS_004","7518.240824163423.wav","",333,10
"847","CalCurCEAS_004","7518.240824164023.wav","",278,8.6
"902","CalCurCEAS_004","7518.240824221023.wav","",272,8.4
"914","CalCurCEAS_004","7518.240824232223.wav","",755,7.6
"1161","CalCurCEAS_004","7518.240826000423.wav","",497,6
"1162","CalCurCEAS_004","7518.240826001023.wav","",519,6
"1163","CalCurCEAS_004","7518.240826001623.wav","",491,6
"1164","CalCurCEAS_004","7518.240826002223.wav","",981,6.4
"1165","CalCurCEAS_004","7518.240826002823.wav","",742,6.4
"1166","CalCurCEAS_004","7518.240826003423.wav","",655,6
"1170","CalCurCEAS_004","7518.240826005823.wav","",506,6
"1171","CalCurCEAS_004","7518.240826010423.wav","",595,6
"1181","CalCurCEAS_004","7518.240826020423.wav","",743,6
"1182","CalCurCEAS_004","7518.240826021023.wav","",601,6
"1188","CalCurCEAS_004","7518.240826024623.wav","",496,6
"1191","CalCurCEAS_004","7518.240826030423.wav","",695,6
"1193","CalCurCEAS_004","7518.240826031623.wav","",774,6
"1199","CalCurCEAS_004","7518.240826035223.wav","",1656,6
"1209","CalCurCEAS_004","7518.240826045223.wav","",449,6.4
"1210","CalCurCEAS_004","7518.240826045823.wav","",439,6.8
"1213","CalCurCEAS_004","7518.240826051623.wav","",232,6
"1214","CalCurCEAS_004","7518.240826052223.wav","",547,6.4
"1215","CalCurCEAS_004","7518.240826052823.wav","",339,6
"1290","CalCurCEAS_004","7518.240826125823.wav","",729,6.4
"1291","CalCurCEAS_004","7518.240826130423.wav","",696,6
"1292","CalCurCEAS_004","7518.240826131023.wav","",757,6
"1293","CalCurCEAS_004","7518.240826131623.wav","",559,7.2
"1294","CalCurCEAS_004","7518.240826132223.wav","",261,7.2
"1295","CalCurCEAS_004","7518.240826132823.wav","",456,8
"1296","CalCurCEAS_004","7518.240826133423.wav","",913,6.8
"1297","CalCurCEAS_004","7518.240826134023.wav","",970,7.6
"1298","CalCurCEAS_004","7518.240826134623.wav","",1057,7.6
"1299","CalCurCEAS_004","7518.240826135223.wav","",1536,7.6
"1300","CalCurCEAS_004","7518.240826135823.wav","",1181,8
"1301","CalCurCEAS_004","7518.240826140423.wav","",1919,7.6
"1302","CalCurCEAS_004","7518.240826141023.wav","",1274,8
"1303","CalCurCEAS_004","7518.240826141623.wav","",1285,8
"1304","CalCurCEAS_004","7518.240826142223.wav","",1513,8
"1305","CalCurCEAS_004","7518.240826142823.wav","",727,8
"1306","CalCurCEAS_004","7518.240826143423.wav","",488,7.2
"1307","CalCurCEAS_004","7518.240826144023.wav","",773,6.8
"1308","CalCurCEAS_004","7518.240826144623.wav","",1096,8
"1309","CalCurCEAS_004","7518.240826145223.wav","",1428,8
"1310","CalCurCEAS_004","7518.240826145823.wav","",1524,8
"1311","CalCurCEAS_004","7518.240826150423.wav","",1498,8.4
"1312","CalCurCEAS_004","7518.240826151023.wav","",1298,8.8
"1313","CalCurCEAS_004","7518.240826151623.wav","",1381,8.4
"1314","CalCurCEAS_004","7518.240826152223.wav","",1245,8
"1315","CalCurCEAS_004","7518.240826152823.wav","",1407,8.4
"1316","CalCurCEAS_004","7518.240826153423.wav","",1310,8.4
"1317","CalCurCEAS_004","7518.240826154023.wav","",1362,8
"1318","CalCurCEAS_004","7518.240826154623.wav","",1298,8
"1319","CalCurCEAS_004","7518.240826155223.wav","",998,8
"1320","CalCurCEAS_004","7518.240826155823.wav","",523,8.4
"1321","CalCurCEAS_004","7518.240826160423.wav","",242,7.6
"1322","CalCurCEAS_004","7518.240826161023.wav","",205,7.6
"1323","CalCurCEAS_004","7518.240826161623.wav","",536,7.2
"1324","CalCurCEAS_004","7518.240826162223.wav","",751,8
"1325","CalCurCEAS_004","7518.240826162823.wav","",996,8
"1326","CalCurCEAS_004","7518.240826163423.wav","",967,6.8
"1327","CalCurCEAS_004","7518.240826164023.wav","",1020,6.8
"1328","CalCurCEAS_004","7518.240826164623.wav","",979,7.6
"1330","CalCurCEAS_004","7518.240826165823.wav","",828,6.4
"1331","CalCurCEAS_004","7518.240826170423.wav","",824,6.4
"1332","CalCurCEAS_004","7518.240826171023.wav","",636,7.2
"1333","CalCurCEAS_004","7518.240826171623.wav","",389,6.8
"1335","CalCurCEAS_004","7518.240826172823.wav","",233,6.8
"1336","CalCurCEAS_004","7518.240826173423.wav","",284,7.6
"1337","CalCurCEAS_004","7518.240826174023.wav","",225,6.4
"1338","CalCurCEAS_004","7518.240826174623.wav","",355,6.4
"1339","CalCurCEAS_004","7518.240826175223.wav","",357,6.8
"1340","CalCurCEAS_004","7518.240826175823.wav","",389,6.4
"1343","CalCurCEAS_004","7518.240826181623.wav","",216,6.8
"1668","CalCurCEAS_004","7518.240828025224.wav","",460,8
"1669","CalCurCEAS_004","7518.240828025824.wav","",2571,6.4
