"","drift","id","species","numClicks","medPeakFrq"
"426","CalCurCEAS_020","7936.241028101801.wav","",414,6
"427","CalCurCEAS_020","7936.241028102401.wav","",239,6.4
"430","CalCurCEAS_020","7936.241028104201.wav","",312,6
"439","CalCurCEAS_020","7936.241028114201.wav","",1980,6
"440","CalCurCEAS_020","7936.241028114801.wav","",1952,6
"441","CalCurCEAS_020","7936.241028115401.wav","",2205,6
"453","CalCurCEAS_020","7936.241028130601.wav","",375,6
"498","CalCurCEAS_020","7936.241028173601.wav","",244,10
"591","CalCurCEAS_020","7936.241029031201.wav","",437,6
"823","CalCurCEAS_020","7936.241030024802.wav","",445,6.4
"879","CalCurCEAS_020","7936.241030082402.wav","",246,6.4
"880","CalCurCEAS_020","7936.241030083002.wav","",696,6.4
"881","CalCurCEAS_020","7936.241030083602.wav","",763,6.4
"882","CalCurCEAS_020","7936.241030084202.wav","",749,6
"889","CalCurCEAS_020","7936.241030092402.wav","",378,6
"890","CalCurCEAS_020","7936.241030093002.wav","",914,6
"891","CalCurCEAS_020","7936.241030093602.wav","",1629,6
"896","CalCurCEAS_020","7936.241030100602.wav","",872,6
"898","CalCurCEAS_020","7936.241030101802.wav","",528,6
"899","CalCurCEAS_020","7936.241030102402.wav","",745,6.4
"900","CalCurCEAS_020","7936.241030103002.wav","",754,6
"901","CalCurCEAS_020","7936.241030103602.wav","",657,6
"902","CalCurCEAS_020","7936.241030104202.wav","",1023,6
"903","CalCurCEAS_020","7936.241030104802.wav","",1064,6
"904","CalCurCEAS_020","7936.241030105402.wav","",547,6
"1051","CalCurCEAS_020","7936.241031014202.wav","",215,12.4
"1052","CalCurCEAS_020","7936.241031014802.wav","",289,12.6
"1111","CalCurCEAS_020","7936.241031074802.wav","",203,6
"1117","CalCurCEAS_020","7936.241031082402.wav","",285,6
"1118","CalCurCEAS_020","7936.241031083002.wav","",255,6
"1234","CalCurCEAS_020","7936.241031200602.wav","",267,12.4
"1235","CalCurCEAS_020","7936.241031201202.wav","",399,10.8
"1236","CalCurCEAS_020","7936.241031201802.wav","",308,10.8
"1237","CalCurCEAS_020","7936.241031202402.wav","",216,11.6
"1259","CalCurCEAS_020","7936.241031223602.wav","",417,10
"1280","CalCurCEAS_020","7936.241101004202.wav","",214,9
"1342","CalCurCEAS_020","7936.241101065402.wav","",520,6
"1344","CalCurCEAS_020","7936.241101070602.wav","",292,6
"1358","CalCurCEAS_020","7936.241101083002.wav","",201,6
"1359","CalCurCEAS_020","7936.241101083602.wav","",647,6
"1360","CalCurCEAS_020","7936.241101084202.wav","",902,6
"1362","CalCurCEAS_020","7936.241101085402.wav","",375,6
"1371","CalCurCEAS_020","7936.241101094802.wav","",654,6
"1378","CalCurCEAS_020","7936.241101103602.wav","",240,6
"1396","CalCurCEAS_020","7936.241101122402.wav","",429,6
"1398","CalCurCEAS_020","7936.241101123602.wav","",694,6
"1399","CalCurCEAS_020","7936.241101124202.wav","",768,6
"1400","CalCurCEAS_020","7936.241101124802.wav","",359,6
"1401","CalCurCEAS_020","7936.241101125402.wav","",549,6
"1402","CalCurCEAS_020","7936.241101130002.wav","",315,6
"1403","CalCurCEAS_020","7936.241101130602.wav","",634,6.4
"1404","CalCurCEAS_020","7936.241101131202.wav","",311,6
"1405","CalCurCEAS_020","7936.241101131802.wav","",237,6
"1406","CalCurCEAS_020","7936.241101132402.wav","",218,6
"1407","CalCurCEAS_020","7936.241101133002.wav","",296,6
"1440","CalCurCEAS_020","7936.241101164802.wav","",431,6
"1442","CalCurCEAS_020","7936.241101170002.wav","",611,6
"1479","CalCurCEAS_020","7936.241101204202.wav","",343,8
"1480","CalCurCEAS_020","7936.241101204802.wav","",266,7.2
"1563","CalCurCEAS_020","7936.241102050602.wav","",247,6
"1684","CalCurCEAS_020","7936.241102171803.wav","",222,7.2
"1685","CalCurCEAS_020","7936.241102172403.wav","",208,7.2
"1686","CalCurCEAS_020","7936.241102173003.wav","",323,7.6
"1687","CalCurCEAS_020","7936.241102173603.wav","",321,6.8
"1688","CalCurCEAS_020","7936.241102174203.wav","",244,7.6
"1689","CalCurCEAS_020","7936.241102174803.wav","",309,6.8
"1690","CalCurCEAS_020","7936.241102175403.wav","",297,7.6
"1695","CalCurCEAS_020","7936.241102183003.wav","",342,6.4
"1696","CalCurCEAS_020","7936.241102183603.wav","",504,8
"1697","CalCurCEAS_020","7936.241102184203.wav","",484,7.6
"1698","CalCurCEAS_020","7936.241102184803.wav","",445,6.6
"1699","CalCurCEAS_020","7936.241102185403.wav","",441,6.4
"1700","CalCurCEAS_020","7936.241102190003.wav","",480,8
"1701","CalCurCEAS_020","7936.241102190603.wav","",437,7.2
"1702","CalCurCEAS_020","7936.241102191203.wav","",401,8
"1703","CalCurCEAS_020","7936.241102191803.wav","",438,7.6
"1704","CalCurCEAS_020","7936.241102192403.wav","",368,7.2
"1705","CalCurCEAS_020","7936.241102193003.wav","",368,7.6
"2266","CalCurCEAS_020","7936.241105085403.wav","",204,7.2
"2268","CalCurCEAS_020","7936.241105090603.wav","",518,6
"2269","CalCurCEAS_020","7936.241105091203.wav","",533,6.8
"2270","CalCurCEAS_020","7936.241105091803.wav","",967,6.4
"2271","CalCurCEAS_020","7936.241105092403.wav","",847,6.4
"2272","CalCurCEAS_020","7936.241105093003.wav","",1151,6.4
"2273","CalCurCEAS_020","7936.241105093603.wav","",1425,6.4
"2274","CalCurCEAS_020","7936.241105094203.wav","",1326,6.4
"2275","CalCurCEAS_020","7936.241105094803.wav","",990,6
"2276","CalCurCEAS_020","7936.241105095403.wav","",751,6.8
"2277","CalCurCEAS_020","7936.241105100003.wav","",1201,6.4
"2278","CalCurCEAS_020","7936.241105100603.wav","",985,6.8
"2279","CalCurCEAS_020","7936.241105101203.wav","",1180,6.8
"2280","CalCurCEAS_020","7936.241105101803.wav","",976,7.6
"2281","CalCurCEAS_020","7936.241105102403.wav","",833,6.4
"2282","CalCurCEAS_020","7936.241105103003.wav","",1343,6.4
"2283","CalCurCEAS_020","7936.241105103603.wav","",1570,6.8
"2284","CalCurCEAS_020","7936.241105104203.wav","",1786,6.8
"2285","CalCurCEAS_020","7936.241105104803.wav","",1787,7.2
"2286","CalCurCEAS_020","7936.241105105403.wav","",1656,7.2
"2287","CalCurCEAS_020","7936.241105110003.wav","",1543,6.8
"2288","CalCurCEAS_020","7936.241105110603.wav","",2165,6.8
"2289","CalCurCEAS_020","7936.241105111203.wav","",2268,7.6
"2290","CalCurCEAS_020","7936.241105111803.wav","",2596,7.2
"2291","CalCurCEAS_020","7936.241105112403.wav","",2501,7.2
"2292","CalCurCEAS_020","7936.241105113003.wav","",1905,7.2
"2293","CalCurCEAS_020","7936.241105113603.wav","",1878,7.2
"2294","CalCurCEAS_020","7936.241105114203.wav","",2684,7.6
"2295","CalCurCEAS_020","7936.241105114803.wav","",2988,7.2
"2296","CalCurCEAS_020","7936.241105115403.wav","",2623,7.2
"2297","CalCurCEAS_020","7936.241105120003.wav","",1649,7.6
"2298","CalCurCEAS_020","7936.241105120603.wav","",1530,7.6
"2299","CalCurCEAS_020","7936.241105121203.wav","",1253,7.2
"2300","CalCurCEAS_020","7936.241105121803.wav","",618,7.6
"2301","CalCurCEAS_020","7936.241105122403.wav","",320,6.8
"2302","CalCurCEAS_020","7936.241105123003.wav","",416,6.8
"2303","CalCurCEAS_020","7936.241105123603.wav","",735,7.2
"2304","CalCurCEAS_020","7936.241105124203.wav","",584,6.4
"2305","CalCurCEAS_020","7936.241105124803.wav","",715,7.2
"2306","CalCurCEAS_020","7936.241105125403.wav","",507,6.8
"2307","CalCurCEAS_020","7936.241105130003.wav","",503,6.4
"2308","CalCurCEAS_020","7936.241105130603.wav","",292,6.4
"2309","CalCurCEAS_020","7936.241105131203.wav","",214,6.8
"2310","CalCurCEAS_020","7936.241105131803.wav","",510,6.8
"2311","CalCurCEAS_020","7936.241105132403.wav","",341,7.2
"2312","CalCurCEAS_020","7936.241105133003.wav","",478,7.2
"2313","CalCurCEAS_020","7936.241105133603.wav","",335,6.4
"2314","CalCurCEAS_020","7936.241105134203.wav","",366,6.4
"2619","CalCurCEAS_020","7936.241106230604.wav","",224,8
"2620","CalCurCEAS_020","7936.241106231204.wav","",467,8.4
"2621","CalCurCEAS_020","7936.241106231804.wav","",1094,7.6
"2622","CalCurCEAS_020","7936.241106232404.wav","",1854,8
"2623","CalCurCEAS_020","7936.241106233004.wav","",2165,8.4
"2624","CalCurCEAS_020","7936.241106233604.wav","",1755,7.2
"2625","CalCurCEAS_020","7936.241106234204.wav","",736,7.6
"2626","CalCurCEAS_020","7936.241106234804.wav","",520,6.4
"2627","CalCurCEAS_020","7936.241106235404.wav","",454,8
"2634","CalCurCEAS_020","7936.241107003604.wav","",1508,6
"2635","CalCurCEAS_020","7936.241107004204.wav","",554,7.4
"2637","CalCurCEAS_020","7936.241107005404.wav","",2346,6
"2642","CalCurCEAS_020","7936.241107012404.wav","",602,6
"2663","CalCurCEAS_020","7936.241107033004.wav","",204,8.4
"2664","CalCurCEAS_020","7936.241107033604.wav","",224,7.6
"2665","CalCurCEAS_020","7936.241107034204.wav","",204,8.4
"2668","CalCurCEAS_020","7936.241107040004.wav","",261,7.6
"2669","CalCurCEAS_020","7936.241107040604.wav","",241,8
"2670","CalCurCEAS_020","7936.241107041204.wav","",218,8
"2672","CalCurCEAS_020","7936.241107042404.wav","",250,8
"2673","CalCurCEAS_020","7936.241107043004.wav","",272,8
"2674","CalCurCEAS_020","7936.241107043604.wav","",216,7.6
"2675","CalCurCEAS_020","7936.241107044204.wav","",261,8
"2676","CalCurCEAS_020","7936.241107044804.wav","",204,8
"2677","CalCurCEAS_020","7936.241107045404.wav","",247,7.6
"2680","CalCurCEAS_020","7936.241107051204.wav","",236,8
"2681","CalCurCEAS_020","7936.241107051804.wav","",215,7.6
"2683","CalCurCEAS_020","7936.241107053004.wav","",218,7.6
"2685","CalCurCEAS_020","7936.241107054204.wav","",270,8.8
"2686","CalCurCEAS_020","7936.241107054804.wav","",273,9.6
"2691","CalCurCEAS_020","7936.241107061804.wav","",200,9.6
"2708","CalCurCEAS_020","7936.241107075738.wav","",523,6
"2720","CalCurCEAS_020","7936.241107090938.wav","",238,9.2
"2737","CalCurCEAS_020","7936.241107105138.wav","",480,6
"2738","CalCurCEAS_020","7936.241107105738.wav","",453,6
"2739","CalCurCEAS_020","7936.241107110338.wav","",218,6
"2923","CalCurCEAS_020","7936.241108053338.wav","",239,8.4
"2931","CalCurCEAS_020","7936.241108062138.wav","",457,6
"2935","CalCurCEAS_020","7936.241108064538.wav","",251,6
"2940","CalCurCEAS_020","7936.241108071538.wav","",831,6
"2949","CalCurCEAS_020","7936.241108080938.wav","",358,6.4
"2950","CalCurCEAS_020","7936.241108081538.wav","",547,6.4
"2951","CalCurCEAS_020","7936.241108082138.wav","",924,6
"2955","CalCurCEAS_020","7936.241108084538.wav","",544,6.4
"2956","CalCurCEAS_020","7936.241108085138.wav","",679,6.4
"2957","CalCurCEAS_020","7936.241108085738.wav","",461,6.4
"2958","CalCurCEAS_020","7936.241108090338.wav","",615,6
"2959","CalCurCEAS_020","7936.241108090938.wav","",496,7.2
"2960","CalCurCEAS_020","7936.241108091538.wav","",613,6
"2961","CalCurCEAS_020","7936.241108092138.wav","",481,6
"2963","CalCurCEAS_020","7936.241108093338.wav","",357,6
"2964","CalCurCEAS_020","7936.241108093938.wav","",403,6.4
"2965","CalCurCEAS_020","7936.241108094538.wav","",214,7.2
"2966","CalCurCEAS_020","7936.241108095138.wav","",247,6.8
"2967","CalCurCEAS_020","7936.241108095738.wav","",212,6.4
"3007","CalCurCEAS_020","7936.241108135738.wav","",1467,6
"3008","CalCurCEAS_020","7936.241108140338.wav","",2114,6
"3009","CalCurCEAS_020","7936.241108140938.wav","",1931,6
"3010","CalCurCEAS_020","7936.241108141538.wav","",945,6
"3016","CalCurCEAS_020","7936.241108145138.wav","",201,8
"3034","CalCurCEAS_020","7936.241108163938.wav","",556,7.6
"3035","CalCurCEAS_020","7936.241108164538.wav","",540,12.4
"3036","CalCurCEAS_020","7936.241108165138.wav","",497,12
"3037","CalCurCEAS_020","7936.241108165738.wav","",497,12
"3039","CalCurCEAS_020","7936.241108170938.wav","",431,8
"3071","CalCurCEAS_020","7936.241108202138.wav","",485,7
"3072","CalCurCEAS_020","7936.241108202738.wav","",412,6
"3073","CalCurCEAS_020","7936.241108203338.wav","",455,7.6
"3103","CalCurCEAS_020","7936.241108233338.wav","",246,7.6
"3202","CalCurCEAS_020","7936.241109092738.wav","",750,6
