"","drift","id","species","numClicks","medPeakFrq"
"62","CalCurCEAS_001","7951.240818010600.wav","",995,6.8
"63","CalCurCEAS_001","7951.240818011200.wav","",751,6
"64","CalCurCEAS_001","7951.240818011800.wav","",882,6
"65","CalCurCEAS_001","7951.240818012400.wav","",771,6
"66","CalCurCEAS_001","7951.240818013000.wav","",758,6.4
"68","CalCurCEAS_001","7951.240818014200.wav","",643,6
"69","CalCurCEAS_001","7951.240818014800.wav","",687,6
"71","CalCurCEAS_001","7951.240818020000.wav","",224,6
"75","CalCurCEAS_001","7951.240818022400.wav","",594,6
"76","CalCurCEAS_001","7951.240818023000.wav","",426,6
"80","CalCurCEAS_001","7951.240818025400.wav","",335,6
"81","CalCurCEAS_001","7951.240818030000.wav","",212,6.4
"82","CalCurCEAS_001","7951.240818030600.wav","",201,6.4
"791","CalCurCEAS_001","7951.240821023601.wav","",342,6
"793","CalCurCEAS_001","7951.240821024801.wav","",210,7.2
"799","CalCurCEAS_001","7951.240821032401.wav","",421,6
"1213","CalCurCEAS_001","7951.240822204801.wav","",268,6
"1218","CalCurCEAS_001","7951.240822211801.wav","",474,6.4
"1225","CalCurCEAS_001","7951.240822220001.wav","",300,6
"1226","CalCurCEAS_001","7951.240822220601.wav","",436,6
"1227","CalCurCEAS_001","7951.240822221201.wav","",285,6.4
"1231","CalCurCEAS_001","7951.240822223601.wav","",213,6
"1235","CalCurCEAS_001","7951.240822230001.wav","",200,6.4
"1237","CalCurCEAS_001","7951.240822231201.wav","",213,6.4
"1238","CalCurCEAS_001","7951.240822231801.wav","",359,6.4
"1239","CalCurCEAS_001","7951.240822232401.wav","",340,6.4
"1240","CalCurCEAS_001","7951.240822233001.wav","",225,6.4
"1243","CalCurCEAS_001","7951.240822234801.wav","",256,6.8
"1253","CalCurCEAS_001","7951.240823004801.wav","",319,6.8
"1254","CalCurCEAS_001","7951.240823005401.wav","",479,6.8
"1255","CalCurCEAS_001","7951.240823010001.wav","",280,6.8
"1256","CalCurCEAS_001","7951.240823010601.wav","",343,6
"1266","CalCurCEAS_001","7951.240823020601.wav","",205,6
"1411","CalCurCEAS_001","7951.240823170002.wav","",410,88.8
"1412","CalCurCEAS_001","7951.240823170602.wav","",3467,6.8
"1413","CalCurCEAS_001","7951.240823171202.wav","",986,6
"1666","CalCurCEAS_001","7951.240824183002.wav","",345,10.4
