"","drift","id","species","numClicks","medPeakFrq"
"885","CalCurCEAS_006","7936.240826172401.wav","",616,6.4
"886","CalCurCEAS_006","7936.240826173001.wav","",555,6.4
"887","CalCurCEAS_006","7936.240826173601.wav","",457,6
"889","CalCurCEAS_006","7936.240826174801.wav","",462,6
"890","CalCurCEAS_006","7936.240826175401.wav","",585,6
"893","CalCurCEAS_006","7936.240826181201.wav","",369,6
"896","CalCurCEAS_006","7936.240826183001.wav","",594,6
"897","CalCurCEAS_006","7936.240826183601.wav","",373,6.4
"898","CalCurCEAS_006","7936.240826184201.wav","",324,6
"907","CalCurCEAS_006","7936.240826193601.wav","",280,6
"908","CalCurCEAS_006","7936.240826194201.wav","",323,6.4
"921","CalCurCEAS_006","7936.240826210001.wav","",579,6
"929","CalCurCEAS_006","7936.240826214801.wav","",350,6
"951","CalCurCEAS_006","7936.240827000001.wav","",222,6
"953","CalCurCEAS_006","7936.240827001201.wav","",509,6
"959","CalCurCEAS_006","7936.240827004801.wav","",200,6
"962","CalCurCEAS_006","7936.240827010601.wav","",247,6.4
"963","CalCurCEAS_006","7936.240827011201.wav","",280,6.4
"965","CalCurCEAS_006","7936.240827012401.wav","",425,6.8
"966","CalCurCEAS_006","7936.240827013001.wav","",406,6
"967","CalCurCEAS_006","7936.240827013601.wav","",293,6
"968","CalCurCEAS_006","7936.240827014201.wav","",279,6.4
"969","CalCurCEAS_006","7936.240827014801.wav","",536,6.8
"974","CalCurCEAS_006","7936.240827021801.wav","",401,6.4
"975","CalCurCEAS_006","7936.240827022401.wav","",336,6.4
"976","CalCurCEAS_006","7936.240827023001.wav","",530,6.4
"977","CalCurCEAS_006","7936.240827023601.wav","",285,6.4
"978","CalCurCEAS_006","7936.240827024201.wav","",261,6.8
"985","CalCurCEAS_006","7936.240827032401.wav","",332,7.2
"986","CalCurCEAS_006","7936.240827033001.wav","",205,6.4
"1172","CalCurCEAS_006","7936.240827220601.wav","",395,6
"1173","CalCurCEAS_006","7936.240827221201.wav","",373,6
"1175","CalCurCEAS_006","7936.240827222401.wav","",209,6
"1183","CalCurCEAS_006","7936.240827231201.wav","",267,7.2
"1198","CalCurCEAS_006","7936.240828004201.wav","",294,6
"1202","CalCurCEAS_006","7936.240828010601.wav","",236,6.4
"1208","CalCurCEAS_006","7936.240828014201.wav","",494,6.8
"1209","CalCurCEAS_006","7936.240828014801.wav","",530,7.2
"1210","CalCurCEAS_006","7936.240828015401.wav","",411,6.4
"1211","CalCurCEAS_006","7936.240828020001.wav","",363,7.6
"1212","CalCurCEAS_006","7936.240828020601.wav","",389,6.8
"1213","CalCurCEAS_006","7936.240828021201.wav","",364,8
"1217","CalCurCEAS_006","7936.240828023601.wav","",430,8.4
"1218","CalCurCEAS_006","7936.240828024201.wav","",447,6.8
"1219","CalCurCEAS_006","7936.240828024801.wav","",647,8
"1220","CalCurCEAS_006","7936.240828025401.wav","",511,8
"1221","CalCurCEAS_006","7936.240828030001.wav","",411,8.4
"1222","CalCurCEAS_006","7936.240828030601.wav","",490,8
"1223","CalCurCEAS_006","7936.240828031201.wav","",288,8.4
"1225","CalCurCEAS_006","7936.240828032401.wav","",223,7.2
"1226","CalCurCEAS_006","7936.240828033001.wav","",466,8.4
"1227","CalCurCEAS_006","7936.240828033601.wav","",419,6.4
"1228","CalCurCEAS_006","7936.240828034201.wav","",341,7.2
"1229","CalCurCEAS_006","7936.240828034801.wav","",363,8
"1230","CalCurCEAS_006","7936.240828035401.wav","",340,6
"1231","CalCurCEAS_006","7936.240828040001.wav","",445,7.6
"1232","CalCurCEAS_006","7936.240828040601.wav","",344,8
"1237","CalCurCEAS_006","7936.240828043601.wav","",345,7.6
"1238","CalCurCEAS_006","7936.240828044201.wav","",278,8.4
"1240","CalCurCEAS_006","7936.240828045401.wav","",359,7.2
"1241","CalCurCEAS_006","7936.240828050001.wav","",334,8.4
"1481","CalCurCEAS_006","7936.240829050001.wav","",215,6
"1504","CalCurCEAS_006","7936.240829071802.wav","",318,6
"1507","CalCurCEAS_006","7936.240829073602.wav","",288,6.4
"1510","CalCurCEAS_006","7936.240829075402.wav","",317,6.4
"1511","CalCurCEAS_006","7936.240829080002.wav","",312,6.8
"1515","CalCurCEAS_006","7936.240829082402.wav","",271,6.4
"1516","CalCurCEAS_006","7936.240829083002.wav","",310,6.8
"1517","CalCurCEAS_006","7936.240829083602.wav","",528,6.4
"1518","CalCurCEAS_006","7936.240829084202.wav","",444,7.6
"1519","CalCurCEAS_006","7936.240829084802.wav","",581,7.2
"1520","CalCurCEAS_006","7936.240829085402.wav","",406,7.6
"1521","CalCurCEAS_006","7936.240829090002.wav","",340,8.4
"1566","CalCurCEAS_006","7936.240829133002.wav","",305,8.4
"1567","CalCurCEAS_006","7936.240829133602.wav","",451,7.2
"1568","CalCurCEAS_006","7936.240829134202.wav","",370,9.2
"1570","CalCurCEAS_006","7936.240829135402.wav","",201,8.8
"1571","CalCurCEAS_006","7936.240829140002.wav","",239,9.2
"1572","CalCurCEAS_006","7936.240829140602.wav","",221,8
"1573","CalCurCEAS_006","7936.240829141202.wav","",292,7.6
"1574","CalCurCEAS_006","7936.240829141802.wav","",333,10
"1579","CalCurCEAS_006","7936.240829144802.wav","",217,8
"1600","CalCurCEAS_006","7936.240829165402.wav","",217,6.8
"1621","CalCurCEAS_006","7936.240829190002.wav","",243,7.2
"1626","CalCurCEAS_006","7936.240829193002.wav","",244,6.4
"1627","CalCurCEAS_006","7936.240829193602.wav","",250,6.8
"1630","CalCurCEAS_006","7936.240829195402.wav","",214,7.2
"1631","CalCurCEAS_006","7936.240829200002.wav","",323,7.2
"1632","CalCurCEAS_006","7936.240829200602.wav","",231,6.8
"1634","CalCurCEAS_006","7936.240829201802.wav","",381,7.6
"1635","CalCurCEAS_006","7936.240829202402.wav","",355,8
"1636","CalCurCEAS_006","7936.240829203002.wav","",310,8
"1647","CalCurCEAS_006","7936.240829213602.wav","",276,6.4
"1649","CalCurCEAS_006","7936.240829214802.wav","",272,7.6
"1654","CalCurCEAS_006","7936.240829221802.wav","",242,6
"1692","CalCurCEAS_006","7936.240830020602.wav","",342,8
"1693","CalCurCEAS_006","7936.240830021202.wav","",276,7.2
"1698","CalCurCEAS_006","7936.240830024202.wav","",242,6
"1699","CalCurCEAS_006","7936.240830024802.wav","",345,6.8
"1700","CalCurCEAS_006","7936.240830025402.wav","",445,7.2
"1701","CalCurCEAS_006","7936.240830030002.wav","",581,7.6
"1702","CalCurCEAS_006","7936.240830030602.wav","",368,7.2
"1703","CalCurCEAS_006","7936.240830031202.wav","",203,7.2
"1704","CalCurCEAS_006","7936.240830031802.wav","",613,6.8
"1705","CalCurCEAS_006","7936.240830032402.wav","",841,7.2
"1706","CalCurCEAS_006","7936.240830033002.wav","",719,7.2
"1707","CalCurCEAS_006","7936.240830033602.wav","",1376,7.2
"1708","CalCurCEAS_006","7936.240830034202.wav","",1434,7.6
"1709","CalCurCEAS_006","7936.240830034802.wav","",1927,8
"1710","CalCurCEAS_006","7936.240830035402.wav","",1905,7.2
"1711","CalCurCEAS_006","7936.240830040002.wav","",1435,7.6
"1712","CalCurCEAS_006","7936.240830040602.wav","",1514,7.2
"1713","CalCurCEAS_006","7936.240830041202.wav","",833,8
"1714","CalCurCEAS_006","7936.240830041802.wav","",580,7.6
"1715","CalCurCEAS_006","7936.240830042402.wav","",602,7.6
"1716","CalCurCEAS_006","7936.240830043002.wav","",1500,7.6
"1717","CalCurCEAS_006","7936.240830043602.wav","",2907,8
"1718","CalCurCEAS_006","7936.240830044202.wav","",4249,7.6
"1719","CalCurCEAS_006","7936.240830044802.wav","",4970,7.6
"1720","CalCurCEAS_006","7936.240830045402.wav","",5824,7.6
"1721","CalCurCEAS_006","7936.240830050002.wav","",6330,7.6
"1722","CalCurCEAS_006","7936.240830050602.wav","",5829,8
"1723","CalCurCEAS_006","7936.240830051202.wav","",6834,8
"1724","CalCurCEAS_006","7936.240830051802.wav","",6962,8
"1725","CalCurCEAS_006","7936.240830052402.wav","",3830,8
"1726","CalCurCEAS_006","7936.240830053002.wav","",1385,8.4
"1727","CalCurCEAS_006","7936.240830053602.wav","",775,8.4
"1728","CalCurCEAS_006","7936.240830054202.wav","",1950,8.4
"1729","CalCurCEAS_006","7936.240830054802.wav","",9885,8.4
"1730","CalCurCEAS_006","7936.240830055402.wav","",10012,8.4
"1731","CalCurCEAS_006","7936.240830060002.wav","",2604,8.4
"1732","CalCurCEAS_006","7936.240830060602.wav","",2827,8.8
"1733","CalCurCEAS_006","7936.240830061202.wav","",10260,8.8
"1734","CalCurCEAS_006","7936.240830061802.wav","",12208,9.2
"1735","CalCurCEAS_006","7936.240830062402.wav","",12327,9.2
"1736","CalCurCEAS_006","7936.240830063002.wav","",12101,9.6
"1737","CalCurCEAS_006","7936.240830063602.wav","",11609,10
"1738","CalCurCEAS_006","7936.240830064202.wav","",11784,10
"1739","CalCurCEAS_006","7936.240830064802.wav","",11288,10.4
"1740","CalCurCEAS_006","7936.240830065402.wav","",10349,10.8
"1741","CalCurCEAS_006","7936.240830070002.wav","",7684,10.8
"1742","CalCurCEAS_006","7936.240830070602.wav","",9096,8.4
"1743","CalCurCEAS_006","7936.240830071202.wav","",10964,7.2
"1744","CalCurCEAS_006","7936.240830071802.wav","",12804,6.8
"1745","CalCurCEAS_006","7936.240830072402.wav","",13697,6.4
"1746","CalCurCEAS_006","7936.240830073002.wav","",13638,6.4
"1747","CalCurCEAS_006","7936.240830073602.wav","",13305,6.4
"1748","CalCurCEAS_006","7936.240830074202.wav","",13530,6
"1749","CalCurCEAS_006","7936.240830074802.wav","",13278,6
"1750","CalCurCEAS_006","7936.240830075402.wav","",12236,6
"1751","CalCurCEAS_006","7936.240830080002.wav","",11385,6
"1825","CalCurCEAS_006","7936.240830152402.wav","",575,7.2
