"","drift","id","species","numClicks","keep"
"2225","CalCurCEAS_022","7518.241107014803.wav","",249,FALSE
"2226","CalCurCEAS_022","7518.241107015403.wav","",296,FALSE
"2228","CalCurCEAS_022","7518.241107020603.wav","",265,FALSE
"2229","CalCurCEAS_022","7518.241107021203.wav","",200,FALSE
"2235","CalCurCEAS_022","7518.241107024803.wav","",286,FALSE
"2236","CalCurCEAS_022","7518.241107025403.wav","",315,FALSE
"2237","CalCurCEAS_022","7518.241107030003.wav","",362,FALSE
"2238","CalCurCEAS_022","7518.241107030603.wav","",416,FALSE
"2239","CalCurCEAS_022","7518.241107031203.wav","",644,FALSE
"2240","CalCurCEAS_022","7518.241107031803.wav","",415,FALSE
"2241","CalCurCEAS_022","7518.241107032403.wav","",445,FALSE
"2242","CalCurCEAS_022","7518.241107033003.wav","",523,FALSE
"2243","CalCurCEAS_022","7518.241107033603.wav","",374,FALSE
"2244","CalCurCEAS_022","7518.241107034203.wav","",398,FALSE
"2245","CalCurCEAS_022","7518.241107034803.wav","",410,FALSE
"2246","CalCurCEAS_022","7518.241107035403.wav","",355,FALSE
"2247","CalCurCEAS_022","7518.241107040003.wav","",253,FALSE
"2248","CalCurCEAS_022","7518.241107040603.wav","",490,FALSE
"2249","CalCurCEAS_022","7518.241107041203.wav","",585,FALSE
"2250","CalCurCEAS_022","7518.241107041803.wav","",421,FALSE
"2251","CalCurCEAS_022","7518.241107042403.wav","",358,FALSE
"2252","CalCurCEAS_022","7518.241107043003.wav","",446,FALSE
"2253","CalCurCEAS_022","7518.241107043603.wav","",372,FALSE
"2254","CalCurCEAS_022","7518.241107044203.wav","",292,FALSE
"2255","CalCurCEAS_022","7518.241107044803.wav","",346,FALSE
"2256","CalCurCEAS_022","7518.241107045403.wav","",322,FALSE
"2257","CalCurCEAS_022","7518.241107050003.wav","",216,FALSE
"2261","CalCurCEAS_022","7518.241107052403.wav","",283,FALSE
"2264","CalCurCEAS_022","7518.241107054203.wav","",227,FALSE
"2290","CalCurCEAS_022","7518.241107081803.wav","",288,FALSE
"2291","CalCurCEAS_022","7518.241107082403.wav","",250,FALSE
"2292","CalCurCEAS_022","7518.241107083003.wav","",305,FALSE
"2296","CalCurCEAS_022","7518.241107085403.wav","",449,FALSE
"2297","CalCurCEAS_022","7518.241107090003.wav","",549,FALSE
"2320","CalCurCEAS_022","7518.241107111803.wav","",247,FALSE
"2321","CalCurCEAS_022","7518.241107112403.wav","",493,FALSE
"2388","CalCurCEAS_022","7518.241107180603.wav","",206,FALSE
"2391","CalCurCEAS_022","7518.241107182403.wav","",214,FALSE
"2392","CalCurCEAS_022","7518.241107183003.wav","",223,FALSE
"2432","CalCurCEAS_022","7518.241107222753.wav","",254,FALSE
"2433","CalCurCEAS_022","7518.241107223353.wav","",249,FALSE
"2452","CalCurCEAS_022","7518.241108002753.wav","",524,FALSE
"2454","CalCurCEAS_022","7518.241108003953.wav","",284,FALSE
"2516","CalCurCEAS_022","7518.241108065754.wav","",261,FALSE
"2517","CalCurCEAS_022","7518.241108070354.wav","",345,FALSE
"2582","CalCurCEAS_022","7518.241108183354.wav","",217,FALSE
"2584","CalCurCEAS_022","7518.241108184554.wav","",283,FALSE
"2585","CalCurCEAS_022","7518.241108185154.wav","",313,FALSE
"2586","CalCurCEAS_022","7518.241108185754.wav","",294,FALSE
"2587","CalCurCEAS_022","7518.241108190354.wav","",330,FALSE
"2588","CalCurCEAS_022","7518.241108190954.wav","",307,FALSE
"2589","CalCurCEAS_022","7518.241108191554.wav","",257,FALSE
"2591","CalCurCEAS_022","7518.241108192754.wav","",235,FALSE
"2602","CalCurCEAS_022","7518.241108203354.wav","",292,FALSE
"2603","CalCurCEAS_022","7518.241108203954.wav","",215,FALSE
"2606","CalCurCEAS_022","7518.241108205754.wav","",224,FALSE
"2607","CalCurCEAS_022","7518.241108210354.wav","",243,FALSE
"2610","CalCurCEAS_022","7518.241108212154.wav","",271,FALSE
"2616","CalCurCEAS_022","7518.241108215754.wav","",403,FALSE
"2617","CalCurCEAS_022","7518.241108220354.wav","",375,FALSE
"2618","CalCurCEAS_022","7518.241108220954.wav","",323,FALSE
"2621","CalCurCEAS_022","7518.241108222754.wav","",252,FALSE
"2625","CalCurCEAS_022","7518.241108225154.wav","",290,FALSE
"2627","CalCurCEAS_022","7518.241108230354.wav","",313,FALSE
"2630","CalCurCEAS_022","7518.241108232154.wav","",203,FALSE
"2631","CalCurCEAS_022","7518.241108232754.wav","",244,FALSE
"2633","CalCurCEAS_022","7518.241108233954.wav","",376,FALSE
"2634","CalCurCEAS_022","7518.241108234554.wav","",241,FALSE
"2649","CalCurCEAS_022","7518.241109011554.wav","",202,FALSE
"2653","CalCurCEAS_022","7518.241109013954.wav","",371,FALSE
"2654","CalCurCEAS_022","7518.241109014554.wav","",419,FALSE
"2655","CalCurCEAS_022","7518.241109015154.wav","",539,FALSE
"2656","CalCurCEAS_022","7518.241109015754.wav","",425,FALSE
"2657","CalCurCEAS_022","7518.241109020354.wav","",267,FALSE
"2658","CalCurCEAS_022","7518.241109020954.wav","",325,FALSE
"2665","CalCurCEAS_022","7518.241109025154.wav","",364,FALSE
"2666","CalCurCEAS_022","7518.241109025754.wav","",467,FALSE
"2667","CalCurCEAS_022","7518.241109030354.wav","",551,FALSE
"2668","CalCurCEAS_022","7518.241109030954.wav","",428,FALSE
"2669","CalCurCEAS_022","7518.241109031554.wav","",363,FALSE
"2670","CalCurCEAS_022","7518.241109032154.wav","",339,FALSE
"2674","CalCurCEAS_022","7518.241109034554.wav","",645,FALSE
"2675","CalCurCEAS_022","7518.241109035154.wav","",1047,FALSE
"2676","CalCurCEAS_022","7518.241109035754.wav","",975,FALSE
"2677","CalCurCEAS_022","7518.241109040354.wav","",1335,FALSE
"2678","CalCurCEAS_022","7518.241109040954.wav","",1285,FALSE
"2679","CalCurCEAS_022","7518.241109041554.wav","",1142,FALSE
"2680","CalCurCEAS_022","7518.241109042154.wav","",909,FALSE
"2681","CalCurCEAS_022","7518.241109042754.wav","",1436,FALSE
"2682","CalCurCEAS_022","7518.241109043354.wav","",974,FALSE
"2683","CalCurCEAS_022","7518.241109043954.wav","",748,FALSE
"2684","CalCurCEAS_022","7518.241109044554.wav","",525,FALSE
"2685","CalCurCEAS_022","7518.241109045154.wav","",367,FALSE
"2686","CalCurCEAS_022","7518.241109045754.wav","",661,FALSE
"2687","CalCurCEAS_022","7518.241109050354.wav","",1670,FALSE
"2688","CalCurCEAS_022","7518.241109050954.wav","",1553,FALSE
"2689","CalCurCEAS_022","7518.241109051554.wav","",1953,FALSE
"2690","CalCurCEAS_022","7518.241109052154.wav","",2007,FALSE
"2691","CalCurCEAS_022","7518.241109052754.wav","",1369,FALSE
"2692","CalCurCEAS_022","7518.241109053354.wav","",1116,FALSE
"2693","CalCurCEAS_022","7518.241109053954.wav","",1785,FALSE
"2694","CalCurCEAS_022","7518.241109054554.wav","",1877,FALSE
"2695","CalCurCEAS_022","7518.241109055154.wav","",2337,FALSE
"2696","CalCurCEAS_022","7518.241109055754.wav","",2355,FALSE
"2697","CalCurCEAS_022","7518.241109060354.wav","",2383,FALSE
"2698","CalCurCEAS_022","7518.241109060954.wav","",1371,FALSE
"2699","CalCurCEAS_022","7518.241109061554.wav","",820,FALSE
"2700","CalCurCEAS_022","7518.241109062154.wav","",444,FALSE
"2702","CalCurCEAS_022","7518.241109063354.wav","",265,FALSE
"2703","CalCurCEAS_022","7518.241109063954.wav","",672,FALSE
"2704","CalCurCEAS_022","7518.241109064554.wav","",680,FALSE
"2705","CalCurCEAS_022","7518.241109065154.wav","",556,FALSE
"2706","CalCurCEAS_022","7518.241109065754.wav","",446,FALSE
"2707","CalCurCEAS_022","7518.241109070354.wav","",419,FALSE
"2708","CalCurCEAS_022","7518.241109070954.wav","",266,FALSE
"2709","CalCurCEAS_022","7518.241109071554.wav","",299,FALSE
"2710","CalCurCEAS_022","7518.241109072154.wav","",231,FALSE
"2813","CalCurCEAS_022","7518.241109173954.wav","",209,FALSE
"2816","CalCurCEAS_022","7518.241109175754.wav","",203,FALSE
"2822","CalCurCEAS_022","7518.241109183354.wav","",312,FALSE
"2823","CalCurCEAS_022","7518.241109183954.wav","",317,FALSE
"2824","CalCurCEAS_022","7518.241109184554.wav","",379,FALSE
"2825","CalCurCEAS_022","7518.241109185154.wav","",283,FALSE
"2826","CalCurCEAS_022","7518.241109185754.wav","",349,FALSE
"2827","CalCurCEAS_022","7518.241109190354.wav","",1234,FALSE
"2828","CalCurCEAS_022","7518.241109190954.wav","",1335,FALSE
"2829","CalCurCEAS_022","7518.241109191554.wav","",957,FALSE
"2830","CalCurCEAS_022","7518.241109192154.wav","",800,FALSE
"2831","CalCurCEAS_022","7518.241109192754.wav","",872,FALSE
"2832","CalCurCEAS_022","7518.241109193354.wav","",1216,FALSE
"2833","CalCurCEAS_022","7518.241109193954.wav","",742,FALSE
"2851","CalCurCEAS_022","7518.241109212754.wav","",236,FALSE
"2878","CalCurCEAS_022","7518.241110000954.wav","",324,FALSE
"2879","CalCurCEAS_022","7518.241110001554.wav","",272,FALSE
"2880","CalCurCEAS_022","7518.241110002154.wav","",215,FALSE
"2881","CalCurCEAS_022","7518.241110002754.wav","",434,FALSE
"2882","CalCurCEAS_022","7518.241110003354.wav","",404,FALSE
"2883","CalCurCEAS_022","7518.241110003954.wav","",435,FALSE
"2884","CalCurCEAS_022","7518.241110004554.wav","",727,FALSE
"2885","CalCurCEAS_022","7518.241110005154.wav","",811,FALSE
"2888","CalCurCEAS_022","7518.241110010954.wav","",411,FALSE
"2889","CalCurCEAS_022","7518.241110011554.wav","",1059,FALSE
"2890","CalCurCEAS_022","7518.241110012154.wav","",748,FALSE
"2891","CalCurCEAS_022","7518.241110012754.wav","",802,FALSE
"2892","CalCurCEAS_022","7518.241110013354.wav","",651,FALSE
"2893","CalCurCEAS_022","7518.241110013954.wav","",1440,FALSE
"2894","CalCurCEAS_022","7518.241110014554.wav","",1048,FALSE
"2895","CalCurCEAS_022","7518.241110015154.wav","",894,FALSE
"2896","CalCurCEAS_022","7518.241110015754.wav","",273,FALSE
"2897","CalCurCEAS_022","7518.241110020354.wav","",298,FALSE
"2898","CalCurCEAS_022","7518.241110020954.wav","",528,FALSE
"2899","CalCurCEAS_022","7518.241110021554.wav","",714,FALSE
"2900","CalCurCEAS_022","7518.241110022154.wav","",1069,FALSE
"2901","CalCurCEAS_022","7518.241110022754.wav","",708,FALSE
"2902","CalCurCEAS_022","7518.241110023354.wav","",783,FALSE
"2903","CalCurCEAS_022","7518.241110023954.wav","",661,FALSE
"2906","CalCurCEAS_022","7518.241110025754.wav","",206,FALSE
"2907","CalCurCEAS_022","7518.241110030354.wav","",272,FALSE
"2908","CalCurCEAS_022","7518.241110030954.wav","",482,FALSE
"2909","CalCurCEAS_022","7518.241110031554.wav","",705,FALSE
"2910","CalCurCEAS_022","7518.241110032154.wav","",811,FALSE
"2911","CalCurCEAS_022","7518.241110032754.wav","",684,FALSE
"2912","CalCurCEAS_022","7518.241110033354.wav","",681,FALSE
"2913","CalCurCEAS_022","7518.241110033954.wav","",579,FALSE
"2914","CalCurCEAS_022","7518.241110034554.wav","",467,FALSE
"2915","CalCurCEAS_022","7518.241110035154.wav","",408,FALSE
"2916","CalCurCEAS_022","7518.241110035754.wav","",259,FALSE
"2917","CalCurCEAS_022","7518.241110040354.wav","",300,FALSE
"2918","CalCurCEAS_022","7518.241110040954.wav","",733,FALSE
"2919","CalCurCEAS_022","7518.241110041554.wav","",790,FALSE
"2920","CalCurCEAS_022","7518.241110042154.wav","",852,FALSE
"2921","CalCurCEAS_022","7518.241110042754.wav","",669,FALSE
"2922","CalCurCEAS_022","7518.241110043354.wav","",736,FALSE
"2923","CalCurCEAS_022","7518.241110043954.wav","",606,FALSE
"2924","CalCurCEAS_022","7518.241110044554.wav","",359,FALSE
"2925","CalCurCEAS_022","7518.241110045154.wav","",774,FALSE
"2926","CalCurCEAS_022","7518.241110045754.wav","",370,FALSE
"2927","CalCurCEAS_022","7518.241110050354.wav","",506,FALSE
"2928","CalCurCEAS_022","7518.241110050954.wav","",538,FALSE
"2929","CalCurCEAS_022","7518.241110051554.wav","",567,FALSE
"2930","CalCurCEAS_022","7518.241110052154.wav","",564,FALSE
"2931","CalCurCEAS_022","7518.241110052754.wav","",702,FALSE
"2932","CalCurCEAS_022","7518.241110053354.wav","",582,FALSE
"2933","CalCurCEAS_022","7518.241110053954.wav","",1093,FALSE
"2934","CalCurCEAS_022","7518.241110054554.wav","",2083,FALSE
"2935","CalCurCEAS_022","7518.241110055154.wav","",3069,FALSE
"2936","CalCurCEAS_022","7518.241110055754.wav","",4357,FALSE
"2937","CalCurCEAS_022","7518.241110060354.wav","",4344,FALSE
"2938","CalCurCEAS_022","7518.241110060954.wav","",4443,FALSE
"2939","CalCurCEAS_022","7518.241110061554.wav","",4314,FALSE
"2940","CalCurCEAS_022","7518.241110062154.wav","",4338,FALSE
"2941","CalCurCEAS_022","7518.241110062754.wav","",4585,FALSE
"2942","CalCurCEAS_022","7518.241110063354.wav","",3134,FALSE
"2943","CalCurCEAS_022","7518.241110063954.wav","",1699,FALSE
"2944","CalCurCEAS_022","7518.241110064554.wav","",373,FALSE
"2966","CalCurCEAS_022","7518.241110085754.wav","",552,FALSE
"2967","CalCurCEAS_022","7518.241110090354.wav","",809,FALSE
"2968","CalCurCEAS_022","7518.241110090954.wav","",318,FALSE
"2969","CalCurCEAS_022","7518.241110091554.wav","",274,FALSE
"2984","CalCurCEAS_022","7518.241110104554.wav","",229,FALSE
"2985","CalCurCEAS_022","7518.241110105154.wav","",266,FALSE
"2986","CalCurCEAS_022","7518.241110105754.wav","",251,FALSE
"2987","CalCurCEAS_022","7518.241110110354.wav","",248,FALSE
"3126","CalCurCEAS_022","7518.241111005754.wav","",273,FALSE
"3145","CalCurCEAS_022","7518.241111025154.wav","",234,FALSE
"3146","CalCurCEAS_022","7518.241111025754.wav","",247,FALSE
"3147","CalCurCEAS_022","7518.241111030354.wav","",905,FALSE
"3148","CalCurCEAS_022","7518.241111030954.wav","",744,FALSE
"3149","CalCurCEAS_022","7518.241111031554.wav","",314,FALSE
"3151","CalCurCEAS_022","7518.241111032754.wav","",215,FALSE
"3168","CalCurCEAS_022","7518.241111050954.wav","",211,FALSE
"3169","CalCurCEAS_022","7518.241111051554.wav","",355,FALSE
"3170","CalCurCEAS_022","7518.241111052154.wav","",334,FALSE
"3171","CalCurCEAS_022","7518.241111052754.wav","",299,FALSE
"3172","CalCurCEAS_022","7518.241111053354.wav","",790,FALSE
"3173","CalCurCEAS_022","7518.241111053954.wav","",681,FALSE
"3174","CalCurCEAS_022","7518.241111054554.wav","",374,FALSE
"3176","CalCurCEAS_022","7518.241111055754.wav","",225,FALSE
"3177","CalCurCEAS_022","7518.241111060354.wav","",521,FALSE
"3178","CalCurCEAS_022","7518.241111060954.wav","",741,FALSE
"3179","CalCurCEAS_022","7518.241111061554.wav","",3025,FALSE
"3180","CalCurCEAS_022","7518.241111062154.wav","",1353,FALSE
