"","drift","id","species","numClicks","medPeakFrq"
"800","CalCurCEAS_025","7517.241124014202.wav","",1599,8
"801","CalCurCEAS_025","7517.241124014802.wav","",3174,7.2
"802","CalCurCEAS_025","7517.241124015402.wav","",4831,6.4
"803","CalCurCEAS_025","7517.241124020002.wav","",5869,6
"804","CalCurCEAS_025","7517.241124020602.wav","",6195,6
"806","CalCurCEAS_025","7517.241124021802.wav","",5003,6.8
"807","CalCurCEAS_025","7517.241124022402.wav","",4767,6.4
"808","CalCurCEAS_025","7517.241124023002.wav","",3430,6.8
"809","CalCurCEAS_025","7517.241124023602.wav","",3776,6
"812","CalCurCEAS_025","7517.241124025402.wav","",745,6
"878","CalCurCEAS_025","7517.241124093602.wav","",362,8.4
"882","CalCurCEAS_025","7517.241124100602.wav","",227,9.2
"1052","CalCurCEAS_025","7517.241125040602.wav","",273,8.8
"1100","CalCurCEAS_025","7517.241125095402.wav","",253,12.8
"1103","CalCurCEAS_025","7517.241125101202.wav","",451,13.6
"1104","CalCurCEAS_025","7517.241125101802.wav","",884,13.2
"1105","CalCurCEAS_025","7517.241125102402.wav","",771,13.2
"1257","CalCurCEAS_025","7517.241126013603.wav","",303,10.8
"1567","CalCurCEAS_025","7517.241127105403.wav","",303,7.2
"1592","CalCurCEAS_025","7517.241127142403.wav","",290,7.2
"1625","CalCurCEAS_025","7517.241127174203.wav","",222,6.4
"1826","CalCurCEAS_025","7517.241128143603.wav","",204,6.8
"1828","CalCurCEAS_025","7517.241128144803.wav","",251,7.6
"1829","CalCurCEAS_025","7517.241128145403.wav","",223,6.8
"1830","CalCurCEAS_025","7517.241128150003.wav","",219,6.6
"1831","CalCurCEAS_025","7517.241128150603.wav","",210,7.2
"1832","CalCurCEAS_025","7517.241128151203.wav","",260,6.8
"1833","CalCurCEAS_025","7517.241128151803.wav","",211,6.4
"1834","CalCurCEAS_025","7517.241128152403.wav","",218,6.4
"1840","CalCurCEAS_025","7517.241128160003.wav","",297,6.4
"1842","CalCurCEAS_025","7517.241128161203.wav","",300,6
"1935","CalCurCEAS_025","7517.241129012720.wav","",2608,6.4
"1936","CalCurCEAS_025","7517.241129013320.wav","",1740,6.4
"1940","CalCurCEAS_025","7517.241129020320.wav","",233,7.2
"1994","CalCurCEAS_025","7517.241129073920.wav","",206,10
"2012","CalCurCEAS_025","7517.241129092720.wav","",409,7.2
"2013","CalCurCEAS_025","7517.241129093320.wav","",223,6
"2042","CalCurCEAS_025","7517.241129122720.wav","",203,7.2
"2043","CalCurCEAS_025","7517.241129123320.wav","",204,6.6
"2047","CalCurCEAS_025","7517.241129125720.wav","",236,6.8
"2048","CalCurCEAS_025","7517.241129130320.wav","",413,6.8
"2049","CalCurCEAS_025","7517.241129130920.wav","",327,6.8
"2050","CalCurCEAS_025","7517.241129131520.wav","",378,7.2
"2051","CalCurCEAS_025","7517.241129132120.wav","",612,7.2
"2052","CalCurCEAS_025","7517.241129132720.wav","",552,7.2
"2053","CalCurCEAS_025","7517.241129133320.wav","",1035,7.2
"2054","CalCurCEAS_025","7517.241129133920.wav","",924,7.6
"2055","CalCurCEAS_025","7517.241129134520.wav","",661,7.6
"2056","CalCurCEAS_025","7517.241129135120.wav","",472,7.2
"2057","CalCurCEAS_025","7517.241129135720.wav","",781,6.8
"2058","CalCurCEAS_025","7517.241129140320.wav","",425,7.2
"2065","CalCurCEAS_025","7517.241129144520.wav","",393,6.4
"2066","CalCurCEAS_025","7517.241129145120.wav","",394,6.4
"2067","CalCurCEAS_025","7517.241129145720.wav","",337,6
"2068","CalCurCEAS_025","7517.241129150320.wav","",555,6
"2069","CalCurCEAS_025","7517.241129150921.wav","",566,6.4
"2070","CalCurCEAS_025","7517.241129151521.wav","",890,6.4
"2071","CalCurCEAS_025","7517.241129152121.wav","",734,6
"2073","CalCurCEAS_025","7517.241129153321.wav","",387,6
"2074","CalCurCEAS_025","7517.241129153921.wav","",335,6
"2075","CalCurCEAS_025","7517.241129154521.wav","",614,6
"2077","CalCurCEAS_025","7517.241129155721.wav","",933,6.4
"2078","CalCurCEAS_025","7517.241129160321.wav","",789,6.4
"2079","CalCurCEAS_025","7517.241129160921.wav","",798,6.8
"2080","CalCurCEAS_025","7517.241129161521.wav","",1511,6.4
"2084","CalCurCEAS_025","7517.241129163921.wav","",1015,6.8
"2085","CalCurCEAS_025","7517.241129164521.wav","",1212,6.4
"2086","CalCurCEAS_025","7517.241129165121.wav","",1228,7.2
"2087","CalCurCEAS_025","7517.241129165721.wav","",1067,7.2
"2088","CalCurCEAS_025","7517.241129170321.wav","",968,6.8
"2089","CalCurCEAS_025","7517.241129170921.wav","",1219,6
"2090","CalCurCEAS_025","7517.241129171521.wav","",2158,7.2
"2094","CalCurCEAS_025","7517.241129173921.wav","",442,6
"2098","CalCurCEAS_025","7517.241129180321.wav","",347,6
"2099","CalCurCEAS_025","7517.241129180921.wav","",900,6.8
"2100","CalCurCEAS_025","7517.241129181521.wav","",1269,6.4
"2102","CalCurCEAS_025","7517.241129182721.wav","",726,6
"2103","CalCurCEAS_025","7517.241129183321.wav","",976,6
"2108","CalCurCEAS_025","7517.241129190321.wav","",262,6.8
"2109","CalCurCEAS_025","7517.241129190921.wav","",268,6
"2110","CalCurCEAS_025","7517.241129191521.wav","",259,7.6
"2111","CalCurCEAS_025","7517.241129192121.wav","",670,6
"2112","CalCurCEAS_025","7517.241129192721.wav","",764,7.2
"2113","CalCurCEAS_025","7517.241129193321.wav","",509,6
"2643","CalCurCEAS_025","7517.241202091521.wav","",1917,6
"2645","CalCurCEAS_025","7517.241202092721.wav","",453,6.4
"2697","CalCurCEAS_025","7517.241202143921.wav","",206,8.4
"2716","CalCurCEAS_025","7517.241202163321.wav","",256,13.2
"2750","CalCurCEAS_025","7517.241202195721.wav","",224,8
"2948","CalCurCEAS_025","7517.241203170322.wav","",691,6.8
"2949","CalCurCEAS_025","7517.241203170922.wav","",1808,6
