"","drift","id","species","numClicks","medPeakFrq"
"128","CalCurCEAS_009","7517.240915024801.wav","",203,6.4
"134","CalCurCEAS_009","7517.240915032401.wav","",249,6
"156","CalCurCEAS_009","7517.240915053601.wav","",359,6.8
"157","CalCurCEAS_009","7517.240915054201.wav","",356,6.4
"160","CalCurCEAS_009","7517.240915060001.wav","",260,7.2
"182","CalCurCEAS_009","7517.240915081802.wav","",487,10.4
"183","CalCurCEAS_009","7517.240915082402.wav","",538,18.8
"184","CalCurCEAS_009","7517.240915083002.wav","",281,18.4
"185","CalCurCEAS_009","7517.240915083602.wav","",342,12.4
"186","CalCurCEAS_009","7517.240915084202.wav","",339,12
"190","CalCurCEAS_009","7517.240915090602.wav","",237,10.8
"761","CalCurCEAS_009","7517.240917190602.wav","",265,9.2
"840","CalCurCEAS_009","7517.240918030002.wav","",330,6.8
"841","CalCurCEAS_009","7517.240918030602.wav","",408,7.6
"844","CalCurCEAS_009","7517.240918032402.wav","",476,7.2
"845","CalCurCEAS_009","7517.240918033002.wav","",627,7.2
"846","CalCurCEAS_009","7517.240918033602.wav","",601,6.8
"847","CalCurCEAS_009","7517.240918034202.wav","",624,8
"848","CalCurCEAS_009","7517.240918034802.wav","",611,8.4
"849","CalCurCEAS_009","7517.240918035402.wav","",631,7.6
"850","CalCurCEAS_009","7517.240918040002.wav","",568,7.6
"853","CalCurCEAS_009","7517.240918041802.wav","",459,7.2
"854","CalCurCEAS_009","7517.240918042402.wav","",634,8
"855","CalCurCEAS_009","7517.240918043002.wav","",1085,8.4
"856","CalCurCEAS_009","7517.240918043602.wav","",1264,8
"857","CalCurCEAS_009","7517.240918044202.wav","",1193,8
"858","CalCurCEAS_009","7517.240918044802.wav","",840,8.8
"859","CalCurCEAS_009","7517.240918045402.wav","",462,8
"861","CalCurCEAS_009","7517.240918050602.wav","",373,6.8
"862","CalCurCEAS_009","7517.240918051202.wav","",944,8
"863","CalCurCEAS_009","7517.240918051802.wav","",869,8.4
"864","CalCurCEAS_009","7517.240918052402.wav","",841,6.8
"865","CalCurCEAS_009","7517.240918053002.wav","",786,8.4
"866","CalCurCEAS_009","7517.240918053602.wav","",901,8.4
"867","CalCurCEAS_009","7517.240918054202.wav","",590,7.2
