"","drift","id","species","numClicks","medPeakFrq"
"1","CalCurCEAS_024","8595.241111020203.wav","",466,6.4
"694","CalCurCEAS_024","8595.241113233204.wav","",282,12
"696","CalCurCEAS_024","8595.241113234404.wav","",211,11.8
"775","CalCurCEAS_024","8595.241114073804.wav","",274,11.6
"776","CalCurCEAS_024","8595.241114074404.wav","",293,7.6
"1160","CalCurCEAS_024","8595.241115221404.wav","",2221,6.8
"1191","CalCurCEAS_024","8595.241116012004.wav","",835,6
"1591","CalCurCEAS_024","8595.241117173205.wav","",2094,8
"1592","CalCurCEAS_024","8595.241117173805.wav","",2257,8
"1841","CalCurCEAS_024","8595.241118184405.wav","",451,6.4
"2390","CalCurCEAS_024","8595.241121015006.wav","",4332,6
"2391","CalCurCEAS_024","8595.241121015606.wav","",2623,6.4
"2403","CalCurCEAS_024","8595.241121030806.wav","",212,10
"2437","CalCurCEAS_024","8595.241121063806.wav","",243,12
"2518","CalCurCEAS_024","8595.241121145006.wav","",264,11.2
"2519","CalCurCEAS_024","8595.241121145606.wav","",357,12.8
"2520","CalCurCEAS_024","8595.241121150206.wav","",497,11.2
"2521","CalCurCEAS_024","8595.241121150806.wav","",620,10.8
"2522","CalCurCEAS_024","8595.241121151406.wav","",377,11.2
"2523","CalCurCEAS_024","8595.241121152006.wav","",287,9.2
"2524","CalCurCEAS_024","8595.241121152606.wav","",389,11.6
"2525","CalCurCEAS_024","8595.241121153206.wav","",426,10.8
"2526","CalCurCEAS_024","8595.241121153806.wav","",430,10.4
"2527","CalCurCEAS_024","8595.241121154406.wav","",469,8.8
"2528","CalCurCEAS_024","8595.241121155006.wav","",340,9.2
"2529","CalCurCEAS_024","8595.241121155606.wav","",270,9.8
"2530","CalCurCEAS_024","8595.241121160206.wav","",387,11.2
"2531","CalCurCEAS_024","8595.241121160806.wav","",366,12
"2532","CalCurCEAS_024","8595.241121161406.wav","",395,12.8
"2533","CalCurCEAS_024","8595.241121162006.wav","",210,11.6
"2534","CalCurCEAS_024","8595.241121162606.wav","",239,11.4
"2535","CalCurCEAS_024","8595.241121163206.wav","",282,11.2
"2536","CalCurCEAS_024","8595.241121163806.wav","",421,9.6
"2539","CalCurCEAS_024","8595.241121165606.wav","",390,6.8
"2540","CalCurCEAS_024","8595.241121170206.wav","",371,8.8
